,item_code,tariff_country_code,tariff_country_description,tariff_code,customs_description,material_composition,Department,Division,Product Group,Product Type,style_number,style_name,development_name,style_update,Composition for Label,Material Group,Material Type,Main Material,Inseam Length (cm),Construction,Composition,Secondary Material,Composition.1,Garment Weight Without Packaging,Sales Color Name,option_version
7176,1WE30240553,USA,United States,6204631132,Woven Shorts,"85% Recycled Polyamide, 15% Elastane - EL",Apparel,Women,Bottoms,Shorts,1WE3024,Running Shorts Lumos,Running Shorts Lumos 3.0 W,TN - Totally New,"Main Fabric
Polyamide (recycled) 86%
Elastane 14%
Waistband
Polyester (recycled) 75%
Elastane 25%
Inner brief
Polyester (recycled) 88%
Elastane 12%",Textile,Woven,TX02677  | DT-1298-SR-RP (FW24 LUMOS AOP),12.5,Interlock,"86% Polyamide (Recycled), 14% Elastane - EL",TX02676  | DT-2840-R-CT-ON-RP (FW24 LUMOS AOP),"87% Polyamide (Recycled), 13% Elastane - EL",0,Black,2024FA
7177,1WE30280553,GBR,United Kingdom,6202401019,Woven Jacket,"92% Recycled Polyamide, 8% Elastane - EL",Apparel,Women,Outerwear,Jackets,1WE3028,Weather Jacket Lumos,Weather Jacket Pro Lumos 3.0 W,TN - Totally New,"Upper Part
Polyamide (recycled) 87%
Elastane 13%
Lower Part
Polyamide (recycled) 100%
Lining
Polyamide (recycled) 95%
Elastane 5%
Underarm
Polyester (recycled) 80%
Elastane 20%",Textile,Woven,TX02676  | DT-2840-R-CT-ON-RP (FW24 LUMOS AOP),0.0,Interlock,"87% Polyamide (Recycled), 13% Elastane - EL",TX01784  | FY10123-R2,100% Polyamide (Recycled Nylon) - rPA,0,Black,2024FA
7178,1WE30280553,CAN,Canada,6202400010,Woven Jacket,"92% Recycled Polyamide, 8% Elastane - EL",Apparel,Women,Outerwear,Jackets,1WE3028,Weather Jacket Lumos,Weather Jacket Pro Lumos 3.0 W,TN - Totally New,"Upper Part
Polyamide (recycled) 87%
Elastane 13%
Lower Part
Polyamide (recycled) 100%
Lining
Polyamide (recycled) 95%
Elastane 5%
Underarm
Polyester (recycled) 80%
Elastane 20%",Textile,Woven,TX02676  | DT-2840-R-CT-ON-RP (FW24 LUMOS AOP),0.0,Interlock,"87% Polyamide (Recycled), 13% Elastane - EL",TX01784  | FY10123-R2,100% Polyamide (Recycled Nylon) - rPA,0,Black,2024FA
7179,1WE30280553,HKG,Hong Kong,62024090,Woven Jacket,"92% Recycled Polyamide, 8% Elastane - EL",Apparel,Women,Outerwear,Jackets,1WE3028,Weather Jacket Lumos,Weather Jacket Pro Lumos 3.0 W,TN - Totally New,"Upper Part
Polyamide (recycled) 87%
Elastane 13%
Lower Part
Polyamide (recycled) 100%
Lining
Polyamide (recycled) 95%
Elastane 5%
Underarm
Polyester (recycled) 80%
Elastane 20%",Textile,Woven,TX02676  | DT-2840-R-CT-ON-RP (FW24 LUMOS AOP),0.0,Interlock,"87% Polyamide (Recycled), 13% Elastane - EL",TX01784  | FY10123-R2,100% Polyamide (Recycled Nylon) - rPA,0,Black,2024FA
7180,1WE30280553,AUS,Australia,6202400014,Woven Jacket,"92% Recycled Polyamide, 8% Elastane - EL",Apparel,Women,Outerwear,Jackets,1WE3028,Weather Jacket Lumos,Weather Jacket Pro Lumos 3.0 W,TN - Totally New,"Upper Part
Polyamide (recycled) 87%
Elastane 13%
Lower Part
Polyamide (recycled) 100%
Lining
Polyamide (recycled) 95%
Elastane 5%
Underarm
Polyester (recycled) 80%
Elastane 20%",Textile,Woven,TX02676  | DT-2840-R-CT-ON-RP (FW24 LUMOS AOP),0.0,Interlock,"87% Polyamide (Recycled), 13% Elastane - EL",TX01784  | FY10123-R2,100% Polyamide (Recycled Nylon) - rPA,0,Black,2024FA
7181,1WE30280553,BRA,Brazil,62024000,,,Apparel,Women,Outerwear,Jackets,1WE3028,Weather Jacket Lumos,Weather Jacket Pro Lumos 3.0 W,TN - Totally New,"Upper Part
Polyamide (recycled) 87%
Elastane 13%
Lower Part
Polyamide (recycled) 100%
Lining
Polyamide (recycled) 95%
Elastane 5%
Underarm
Polyester (recycled) 80%
Elastane 20%",Textile,Woven,TX02676  | DT-2840-R-CT-ON-RP (FW24 LUMOS AOP),0.0,Interlock,"87% Polyamide (Recycled), 13% Elastane - EL",TX01784  | FY10123-R2,100% Polyamide (Recycled Nylon) - rPA,0,Black,2024FA
7182,1WE30280553,USA,United States,6202407000,Woven Jacket,"92% Recycled Polyamide, 8% Elastane - EL",Apparel,Women,Outerwear,Jackets,1WE3028,Weather Jacket Lumos,Weather Jacket Pro Lumos 3.0 W,TN - Totally New,"Upper Part
Polyamide (recycled) 87%
Elastane 13%
Lower Part
Polyamide (recycled) 100%
Lining
Polyamide (recycled) 95%
Elastane 5%
Underarm
Polyester (recycled) 80%
Elastane 20%",Textile,Woven,TX02676  | DT-2840-R-CT-ON-RP (FW24 LUMOS AOP),0.0,Interlock,"87% Polyamide (Recycled), 13% Elastane - EL",TX01784  | FY10123-R2,100% Polyamide (Recycled Nylon) - rPA,0,Black,2024FA
7183,1WE30280553,CHN,China,6202409000,Woven Jacket,"92% Recycled Polyamide, 8% Elastane - EL",Apparel,Women,Outerwear,Jackets,1WE3028,Weather Jacket Lumos,Weather Jacket Pro Lumos 3.0 W,TN - Totally New,"Upper Part
Polyamide (recycled) 87%
Elastane 13%
Lower Part
Polyamide (recycled) 100%
Lining
Polyamide (recycled) 95%
Elastane 5%
Underarm
Polyester (recycled) 80%
Elastane 20%",Textile,Woven,TX02676  | DT-2840-R-CT-ON-RP (FW24 LUMOS AOP),0.0,Interlock,"87% Polyamide (Recycled), 13% Elastane - EL",TX01784  | FY10123-R2,100% Polyamide (Recycled Nylon) - rPA,0,Black,2024FA
7184,1WE30280553,KOR,South Korea,6202401010,Woven Jacket,"92% Recycled Polyamide, 8% Elastane - EL",Apparel,Women,Outerwear,Jackets,1WE3028,Weather Jacket Lumos,Weather Jacket Pro Lumos 3.0 W,TN - Totally New,"Upper Part
Polyamide (recycled) 87%
Elastane 13%
Lower Part
Polyamide (recycled) 100%
Lining
Polyamide (recycled) 95%
Elastane 5%
Underarm
Polyester (recycled) 80%
Elastane 20%",Textile,Woven,TX02676  | DT-2840-R-CT-ON-RP (FW24 LUMOS AOP),0.0,Interlock,"87% Polyamide (Recycled), 13% Elastane - EL",TX01784  | FY10123-R2,100% Polyamide (Recycled Nylon) - rPA,0,Black,2024FA
7185,1WE30280553,JPN,Japan,620240200,Woven Jacket,"92% Recycled Polyamide, 8% Elastane - EL",Apparel,Women,Outerwear,Jackets,1WE3028,Weather Jacket Lumos,Weather Jacket Pro Lumos 3.0 W,TN - Totally New,"Upper Part
Polyamide (recycled) 87%
Elastane 13%
Lower Part
Polyamide (recycled) 100%
Lining
Polyamide (recycled) 95%
Elastane 5%
Underarm
Polyester (recycled) 80%
Elastane 20%",Textile,Woven,TX02676  | DT-2840-R-CT-ON-RP (FW24 LUMOS AOP),0.0,Interlock,"87% Polyamide (Recycled), 13% Elastane - EL",TX01784  | FY10123-R2,100% Polyamide (Recycled Nylon) - rPA,0,Black,2024FA
7186,1WE30280553,CHE,Switzerland,62024000-000,Woven Jacket,"92% Recycled Polyamide, 8% Elastane - EL",Apparel,Women,Outerwear,Jackets,1WE3028,Weather Jacket Lumos,Weather Jacket Pro Lumos 3.0 W,TN - Totally New,"Upper Part
Polyamide (recycled) 87%
Elastane 13%
Lower Part
Polyamide (recycled) 100%
Lining
Polyamide (recycled) 95%
Elastane 5%
Underarm
Polyester (recycled) 80%
Elastane 20%",Textile,Woven,TX02676  | DT-2840-R-CT-ON-RP (FW24 LUMOS AOP),0.0,Interlock,"87% Polyamide (Recycled), 13% Elastane - EL",TX01784  | FY10123-R2,100% Polyamide (Recycled Nylon) - rPA,0,Black,2024FA
7187,1WE30280553,EU,Europe,6202401019,Woven Jacket,"92% Recycled Polyamide, 8% Elastane - EL",Apparel,Women,Outerwear,Jackets,1WE3028,Weather Jacket Lumos,Weather Jacket Pro Lumos 3.0 W,TN - Totally New,"Upper Part
Polyamide (recycled) 87%
Elastane 13%
Lower Part
Polyamide (recycled) 100%
Lining
Polyamide (recycled) 95%
Elastane 5%
Underarm
Polyester (recycled) 80%
Elastane 20%",Textile,Woven,TX02676  | DT-2840-R-CT-ON-RP (FW24 LUMOS AOP),0.0,Interlock,"87% Polyamide (Recycled), 13% Elastane - EL",TX01784  | FY10123-R2,100% Polyamide (Recycled Nylon) - rPA,0,Black,2024FA
7188,1WE30280553,NOR,Norway,62024000,Woven Jacket,"92% Recycled Polyamide, 8% Elastane - EL",Apparel,Women,Outerwear,Jackets,1WE3028,Weather Jacket Lumos,Weather Jacket Pro Lumos 3.0 W,TN - Totally New,"Upper Part
Polyamide (recycled) 87%
Elastane 13%
Lower Part
Polyamide (recycled) 100%
Lining
Polyamide (recycled) 95%
Elastane 5%
Underarm
Polyester (recycled) 80%
Elastane 20%",Textile,Woven,TX02676  | DT-2840-R-CT-ON-RP (FW24 LUMOS AOP),0.0,Interlock,"87% Polyamide (Recycled), 13% Elastane - EL",TX01784  | FY10123-R2,100% Polyamide (Recycled Nylon) - rPA,0,Black,2024FA
7189,1WE30310553,HKG,Hong Kong,62121020,Bra,"75% Recycled Polyester, 25% Elastane - EL",Apparel,Women,Tops,Bras,1WE3031,Performance Bra Lumos,Performance Bra Lumos 3.0,TN - Totally New,"Main Fabric
Polyester (recycled) 75%
Elastane 25%
Back
Polyamide (recycled) 82%
Elastane 18%
Front Lining
Polyester (recycled) 100%",Textile,Knit,TX02682  | RT2110039-B-blk-RP (FW24 LUMOS AOP),0.0,Interlock,"75% Recycled Polyester, 25% Elastane - EL",TX01798  | 3456836MS1,"82% Polyamide (recycled), 18% Elastane",0,Black,2024FA
7190,1WE30310553,BRA,Brazil,62121000,Bra,"75% Recycled Polyester, 25% Elastane - EL",Apparel,Women,Tops,Bras,1WE3031,Performance Bra Lumos,Performance Bra Lumos 3.0,TN - Totally New,"Main Fabric
Polyester (recycled) 75%
Elastane 25%
Back
Polyamide (recycled) 82%
Elastane 18%
Front Lining
Polyester (recycled) 100%",Textile,Knit,TX02682  | RT2110039-B-blk-RP (FW24 LUMOS AOP),0.0,Interlock,"75% Recycled Polyester, 25% Elastane - EL",TX01798  | 3456836MS1,"82% Polyamide (recycled), 18% Elastane",0,Black,2024FA
7191,1WE30310553,CHE,Switzerland,62121000-000,Bra,"75% Recycled Polyester, 25% Elastane - EL",Apparel,Women,Tops,Bras,1WE3031,Performance Bra Lumos,Performance Bra Lumos 3.0,TN - Totally New,"Main Fabric
Polyester (recycled) 75%
Elastane 25%
Back
Polyamide (recycled) 82%
Elastane 18%
Front Lining
Polyester (recycled) 100%",Textile,Knit,TX02682  | RT2110039-B-blk-RP (FW24 LUMOS AOP),0.0,Interlock,"75% Recycled Polyester, 25% Elastane - EL",TX01798  | 3456836MS1,"82% Polyamide (recycled), 18% Elastane",0,Black,2024FA
7192,1WE30310553,NOR,Norway,62121000,Bra,"75% Recycled Polyester, 25% Elastane - EL",Apparel,Women,Tops,Bras,1WE3031,Performance Bra Lumos,Performance Bra Lumos 3.0,TN - Totally New,"Main Fabric
Polyester (recycled) 75%
Elastane 25%
Back
Polyamide (recycled) 82%
Elastane 18%
Front Lining
Polyester (recycled) 100%",Textile,Knit,TX02682  | RT2110039-B-blk-RP (FW24 LUMOS AOP),0.0,Interlock,"75% Recycled Polyester, 25% Elastane - EL",TX01798  | 3456836MS1,"82% Polyamide (recycled), 18% Elastane",0,Black,2024FA
7193,1WE30310553,CAN,Canada,6212100020,Bra,"75% Recycled Polyester, 25% Elastane - EL",Apparel,Women,Tops,Bras,1WE3031,Performance Bra Lumos,Performance Bra Lumos 3.0,TN - Totally New,"Main Fabric
Polyester (recycled) 75%
Elastane 25%
Back
Polyamide (recycled) 82%
Elastane 18%
Front Lining
Polyester (recycled) 100%",Textile,Knit,TX02682  | RT2110039-B-blk-RP (FW24 LUMOS AOP),0.0,Interlock,"75% Recycled Polyester, 25% Elastane - EL",TX01798  | 3456836MS1,"82% Polyamide (recycled), 18% Elastane",0,Black,2024FA
7194,1WE30310553,AUS,Australia,6212100029,Bra,"75% Recycled Polyester, 25% Elastane - EL",Apparel,Women,Tops,Bras,1WE3031,Performance Bra Lumos,Performance Bra Lumos 3.0,TN - Totally New,"Main Fabric
Polyester (recycled) 75%
Elastane 25%
Back
Polyamide (recycled) 82%
Elastane 18%
Front Lining
Polyester (recycled) 100%",Textile,Knit,TX02682  | RT2110039-B-blk-RP (FW24 LUMOS AOP),0.0,Interlock,"75% Recycled Polyester, 25% Elastane - EL",TX01798  | 3456836MS1,"82% Polyamide (recycled), 18% Elastane",0,Black,2024FA
7195,1WE30310553,KOR,South Korea,6212102000,Bra,"75% Recycled Polyester, 25% Elastane - EL",Apparel,Women,Tops,Bras,1WE3031,Performance Bra Lumos,Performance Bra Lumos 3.0,TN - Totally New,"Main Fabric
Polyester (recycled) 75%
Elastane 25%
Back
Polyamide (recycled) 82%
Elastane 18%
Front Lining
Polyester (recycled) 100%",Textile,Knit,TX02682  | RT2110039-B-blk-RP (FW24 LUMOS AOP),0.0,Interlock,"75% Recycled Polyester, 25% Elastane - EL",TX01798  | 3456836MS1,"82% Polyamide (recycled), 18% Elastane",0,Black,2024FA
7196,1WE30310553,USA,United States,6212109020,Bra,"75% Recycled Polyester, 25% Elastane - EL",Apparel,Women,Tops,Bras,1WE3031,Performance Bra Lumos,Performance Bra Lumos 3.0,TN - Totally New,"Main Fabric
Polyester (recycled) 75%
Elastane 25%
Back
Polyamide (recycled) 82%
Elastane 18%
Front Lining
Polyester (recycled) 100%",Textile,Knit,TX02682  | RT2110039-B-blk-RP (FW24 LUMOS AOP),0.0,Interlock,"75% Recycled Polyester, 25% Elastane - EL",TX01798  | 3456836MS1,"82% Polyamide (recycled), 18% Elastane",0,Black,2024FA
7197,1WE30310553,CHN,China,6212101000,Bra,"75% Recycled Polyester, 25% Elastane - EL",Apparel,Women,Tops,Bras,1WE3031,Performance Bra Lumos,Performance Bra Lumos 3.0,TN - Totally New,"Main Fabric
Polyester (recycled) 75%
Elastane 25%
Back
Polyamide (recycled) 82%
Elastane 18%
Front Lining
Polyester (recycled) 100%",Textile,Knit,TX02682  | RT2110039-B-blk-RP (FW24 LUMOS AOP),0.0,Interlock,"75% Recycled Polyester, 25% Elastane - EL",TX01798  | 3456836MS1,"82% Polyamide (recycled), 18% Elastane",0,Black,2024FA
7198,1WE30310553,GBR,United Kingdom,6212109000,Bra,"75% Recycled Polyester, 25% Elastane - EL",Apparel,Women,Tops,Bras,1WE3031,Performance Bra Lumos,Performance Bra Lumos 3.0,TN - Totally New,"Main Fabric
Polyester (recycled) 75%
Elastane 25%
Back
Polyamide (recycled) 82%
Elastane 18%
Front Lining
Polyester (recycled) 100%",Textile,Knit,TX02682  | RT2110039-B-blk-RP (FW24 LUMOS AOP),0.0,Interlock,"75% Recycled Polyester, 25% Elastane - EL",TX01798  | 3456836MS1,"82% Polyamide (recycled), 18% Elastane",0,Black,2024FA
7199,1WE30310553,EU,Europe,6212109000,Bra,"75% Recycled Polyester, 25% Elastane - EL",Apparel,Women,Tops,Bras,1WE3031,Performance Bra Lumos,Performance Bra Lumos 3.0,TN - Totally New,"Main Fabric
Polyester (recycled) 75%
Elastane 25%
Back
Polyamide (recycled) 82%
Elastane 18%
Front Lining
Polyester (recycled) 100%",Textile,Knit,TX02682  | RT2110039-B-blk-RP (FW24 LUMOS AOP),0.0,Interlock,"75% Recycled Polyester, 25% Elastane - EL",TX01798  | 3456836MS1,"82% Polyamide (recycled), 18% Elastane",0,Black,2024FA
7200,1WE30310553,JPN,Japan,621210000,Bra,"75% Recycled Polyester, 25% Elastane - EL",Apparel,Women,Tops,Bras,1WE3031,Performance Bra Lumos,Performance Bra Lumos 3.0,TN - Totally New,"Main Fabric
Polyester (recycled) 75%
Elastane 25%
Back
Polyamide (recycled) 82%
Elastane 18%
Front Lining
Polyester (recycled) 100%",Textile,Knit,TX02682  | RT2110039-B-blk-RP (FW24 LUMOS AOP),0.0,Interlock,"75% Recycled Polyester, 25% Elastane - EL",TX01798  | 3456836MS1,"82% Polyamide (recycled), 18% Elastane",0,Black,2024FA
7201,1WE30310553,NZL,New Zealand,6212100200G,Bra,"75% Recycled Polyester, 25% Elastane - EL",Apparel,Women,Tops,Bras,1WE3031,Performance Bra Lumos,Performance Bra Lumos 3.0,TN - Totally New,"Main Fabric
Polyester (recycled) 75%
Elastane 25%
Back
Polyamide (recycled) 82%
Elastane 18%
Front Lining
Polyester (recycled) 100%",Textile,Knit,TX02682  | RT2110039-B-blk-RP (FW24 LUMOS AOP),0.0,Interlock,"75% Recycled Polyester, 25% Elastane - EL",TX01798  | 3456836MS1,"82% Polyamide (recycled), 18% Elastane",0,Black,2024FA
7202,1WE30390069,CHE,Switzerland,61099000-000,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,White,2024FA
7203,1WE30390069,AUS,Australia,6109900006,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,White,2024FA
7204,1WE30390069,HKG,Hong Kong,61099010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,White,2024FA
7205,1WE30390069,CHN,China,6109909050,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,White,2024FA
7206,1WE30390069,CAN,Canada,6109900010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,White,2024FA
7207,1WE30390069,BRA,Brazil,61099000,,,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,White,2024FA
7208,1WE30390069,NOR,Norway,61099010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,White,2024FA
7209,1WE30390069,GBR,United Kingdom,6109902000,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,White,2024FA
7210,1WE30390069,EU,Europe,6109902000,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,White,2024FA
7211,1WE30390069,JPN,Japan,610990100,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,White,2024FA
7212,1WE30390069,KOR,South Korea,6109903010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,White,2024FA
7213,1WE30390069,USA,United States,6109901050,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,White,2024FA
7214,1WE30390553,CHN,China,6109909050,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,Black,2024FA
7215,1WE30390553,KOR,South Korea,6109903010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,Black,2024FA
7216,1WE30390553,USA,United States,6109901050,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,Black,2024FA
7217,1WE30390553,CAN,Canada,6109900010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,Black,2024FA
7218,1WE30390553,HKG,Hong Kong,61099010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,Black,2024FA
7219,1WE30390553,CHE,Switzerland,61099000-000,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,Black,2024FA
7220,1WE30390553,EU,Europe,6109902000,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,Black,2024FA
7221,1WE30390553,JPN,Japan,610990200,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,Black,2024FA
7222,1WE30390553,BRA,Brazil,61099000,,,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,Black,2024FA
7223,1WE30390553,AUS,Australia,6109900006,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Women,Tops,T-Shirts,1WE3039,On Run-T,Core Running-T W,TN - Totally New,"Main Fabric
Polyester (recycled) 100%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02688  | TEJ89517-1FX4-D3,"91% Polyester (Mechanical Recycled) - rPES, 9% Elastane - EL",0,Black,2024FA
